private_name	public_name	kind	private_source_path	public_source_path	private_type_sha256	public_type_sha256	namespace_normalized_type_sha256	type_identity_after_namespace_normalization	axiom_footprint	private_value_sha256	public_value_sha256	namespace_normalized_value_sha256	proof_body_changed_beyond_namespace_elaboration
Someone.LineageClaim.maker.elim	Continuity.Admission.LineageClaim.maker.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	051a92d5ebf40c873c0b7830f02faebcd95001a685ba009b573e34d6a8c365fd	6a375b3afce4b8f066f5645af99d5e27b416250f7947d74423065d9b99a70555	70e7676f5fb5b62db62c645cffaa19081fd7de55b5c3d19e81952eee96058630	true	AXIOM-FREE	b2eba8fbd9b961d00369de0251bfeb8274b063e1400ca63335b7984c75f18a60	8aa23688bbbb033171feb0e40ad35b0b9e20a02e00e4cbc871f19b24e941321f	e205d5d329c13c362755b5038b2cc9231cf362bdd11766822da365d8ddb5c7f7	false
Someone.LineageClaim.maker.sizeOf_spec	Continuity.Admission.LineageClaim.maker.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	4fd3416e85178afa453ed9c7b120eacdea2bb1e8da161a2586cd65bd2beb3133	791c929e7181a93fbd755c71fea4dbea0002f3ed22d48dcd5b713b90c4bda135	f996c3942b3467d5f28dd1ce77fe9b28c6dfeb33a28287afa2079b40dda2191c	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.LineageClaim.noConfusion	Continuity.Admission.LineageClaim.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	223ffdeb514b9e518cb56f78cc04c160656a8450be4341d4a09bcae23642febf	5a14a4bc2ddbe9cdef1f200d34f676749abacf969e375aad282d327456bdc569	522d4ae6b393d4eb073fd95c281b5dce5b46ad76a2c6e8b7b0e3d5b7e722739f	true	AXIOM-FREE	1c7ec17e8d6978bbe22687e924905ef45daf7227433a5df8e6799a8ebd738cbc	39abf8360d66500046128bcb5fd9e6f93bcb5e0d7de79c1a43a9e1439dc0108f	6970337bc8fc9e9e4d7b7a2b126c6fc0d6d53f5b95c41056a3057cf424582c8f	false
Someone.LineageClaim.noConfusionType	Continuity.Admission.LineageClaim.noConfusionType	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	8faa6f1d15f596f72f4a5c5b5f47d6ea735fea4fd492525007c450d7529c6cda	3743a932e1d6126929e82eb4db7ba1e76864031362d8e4e8f46199e71494524e	7eab8b4e0a6fb73109be4232ceec21f822980b0253ab576a01958a37e0b93e3d	true	AXIOM-FREE	edd3a1b35aec14eccd23e1c7e9a5e08e7b47130aadaf6bc27a0a6a50f2a942dd	5327cfe4a1c1d424e428bbab5ce684f6c534de5c4deacc0e750c7a61c388128f	e38f6385e307288c2ec5274c18ba64afe070c73e3316a37af9b81897d7fa1965	false
Someone.LineageClaim.ofNat	Continuity.Admission.LineageClaim.ofNat	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	3ac55f75ec3d007de0551817d2f84527fa61f15b58e69cdaf6d263faf0ce1b85	3605bb6e436a5fadd890620f40f824f91d1f6042f59b9c511f09800e9414fdc1	3edf49a1b1f9ac16a9569c3026185ee581c360fcb251f4d46fbca77a87fd4247	true	AXIOM-FREE	1fcfa8e4e47eb4637f452388cbfada8d5e467f1692af371d8b623875a3a1a464	8d5c18679093093eeda92c08d7ca635e1151bd534fd5c5d23abbbfcb3f093e0f	7987a29100b26ecdf5429f7613e412c96d24c8b82c15781f46ee178ed7dbf160	false
Someone.LineageClaim.ofNat_ctorIdx	Continuity.Admission.LineageClaim.ofNat_ctorIdx	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	689f4a503a54304ae98b51061ae8db2b0bd9daf5a864849fad85dcd34643baba	19e0ce44bea52b32b80b9c335fcf45dfc97a006cb1c5c2216d825f14430b1b33	77bbc555f938f0e8c17da453827739c3c5e08e5533b3fb1f026ad6126f1a9acd	true	AXIOM-FREE	bf3609369ffbadff5c6c89afe66821b7ed0c1fbac0664fb7566ad39224561070	da70e9e609921a3f352fbeed783e2fdc695f97b347e4666851f55ffcb774f516	f1770ebef4147125ba7836f31b98d865876fde1db2d5e2d95168ab6d0db46df8	false
Someone.LineageClaim.rec	Continuity.Admission.LineageClaim.rec	recursor	someone/Someone.lean	formalization/Continuity/Admission.lean	257423ef78b7cba1e2423eccced4ee389781ffe4c74d61c9ef89a4e6eaf45336	96a759426458c6885b38675cf2d05bb12dcd7c7dfcb97eeba89e36443bd4e34c	13288b505cffc9fe465227e16e84f41ab0761c6dfad4736d4941b4e3a1589b28	true	AXIOM-FREE	-	-	-	false
Someone.LineageClaim.recOn	Continuity.Admission.LineageClaim.recOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	fe6e7d17ba6c911169616388e6758816f655ba83451c3453a24b0f55248f0d04	6f2b2227a359d8964afd2db711ddef073a103284feb2a17a212ed0d3444424ef	33fcbc52fa29479f0d065c88c035c64d00ac959a6d8673a5a94f753155b6c630	true	AXIOM-FREE	15e424fb4350570f60a6cb840c97dbad588733de25e924ac8208a2c9cd28fa62	58f1969e081de3b2eaf2104f222e53ba55e0cff927ba59bd8bad245a414a819c	9d9ed391ee23874439fad116bd46eeddf5bb66a0fe729accc9ff2f6772599e5d	false
Someone.LineageClaim.sharedWeights	Continuity.Admission.LineageClaim.sharedWeights	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	1fe44a1e2dd6559ab85e3813e8d5d482a5bc950098a642643725af0f404078e2	b999ec568df8e9b135a101b3974718d7fab2ec1141a02960217a1ae48e1f7ab0	1fe44a1e2dd6559ab85e3813e8d5d482a5bc950098a642643725af0f404078e2	true	AXIOM-FREE	-	-	-	false
Someone.LineageClaim.sharedWeights.elim	Continuity.Admission.LineageClaim.sharedWeights.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	67715df71d22d5910ad6d3b733af772525544dcdf39c300ebcdd08b0a026c958	fa1764dd755e83016556bb7e13dc30bcb3eee6fabdb71d5017c42b849fe320c7	d55542af80f89e175f948f3c0fc56c3ba284a92cf896bfd256c792bbb14aefd9	true	AXIOM-FREE	e5cfe46105eff40602cd30bf1a6aae99c41377ba8b4a1076c0f646d7668fe8f0	454e7c742782c194e6aec611ca4c3950efbeb25259aeee75b761347c76c6aab4	1d288a56c8e49ca55b945a2568e5d0a95bf2b6f4d9536ccc558328c5cae2cd5f	false
Someone.LineageClaim.sharedWeights.sizeOf_spec	Continuity.Admission.LineageClaim.sharedWeights.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	ffec0439a2d8f6426d39a21d34b476931b70915e0723a7f5783488be4c7393b3	2c45a1000e9fc212fd9dd779fce3ec7cb4a2379a27fffec5d4657a2641003268	ab6bd14630d1a91c9438a022e96a38e4a5a122aa97b75ec8dba3796545a9ca1d	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.LineageClaim.sibling	Continuity.Admission.LineageClaim.sibling	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	1fe44a1e2dd6559ab85e3813e8d5d482a5bc950098a642643725af0f404078e2	b999ec568df8e9b135a101b3974718d7fab2ec1141a02960217a1ae48e1f7ab0	1fe44a1e2dd6559ab85e3813e8d5d482a5bc950098a642643725af0f404078e2	true	AXIOM-FREE	-	-	-	false
Someone.LineageClaim.sibling.elim	Continuity.Admission.LineageClaim.sibling.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	74810474bdbbd60643634a788124efdbae7180c3b4d0b1f1e4c8c76296922eec	a1a68499343474b14583c584ab0369e173018244183c7a8fceb8d40be3adcaf7	0816cafe35f4230f0446777ad30a9ddc1fbefd3e7de4d42a1b9af84089548fbe	true	AXIOM-FREE	ed1d0f18434ca40d643997b291ccf2730446a9e5a3acaa194840f05bc1c228ef	1012f5b30761a0fbf945e1d2d3ac8b8eed830718e563d7a1f784e67001de57e6	9c7bbbd327e097cd63bea59260598a5c9ac87f2bdb63a10fe8a7717ef2c6d8f7	false
Someone.LineageClaim.sibling.sizeOf_spec	Continuity.Admission.LineageClaim.sibling.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	4c06290ecf829848fc5b5f41326a5cb4f83e7aeb2af0f915ce68695499b71da6	0e5599e58c8b2bf86c389aec6ce4683ad7d139d907964f7772831b962cd00971	1ddee5af286db8e8eb27edd4b4dd243b4976e5d2f0bd1546ba4c263e69695247	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.LineageClaim.soongMaker	Continuity.Admission.LineageClaim.soongMaker	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	1fe44a1e2dd6559ab85e3813e8d5d482a5bc950098a642643725af0f404078e2	b999ec568df8e9b135a101b3974718d7fab2ec1141a02960217a1ae48e1f7ab0	1fe44a1e2dd6559ab85e3813e8d5d482a5bc950098a642643725af0f404078e2	true	AXIOM-FREE	-	-	-	false
Someone.LineageClaim.soongMaker.elim	Continuity.Admission.LineageClaim.soongMaker.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	98d625cf309a028bfadabd029ba1f709721023c93d8c3f9a45db3949d1fcaa20	d4d3339b1e9c86484586d600308f11606b11db0df15a896ff48b6499de8eb9cb	de71817b57db0276f0749016531941c7c4ee71d209cc9d6b1990ea2a36e732e6	true	AXIOM-FREE	4fea073cb417c5135f3fe1522f9ee1a62852b4e7beeff0ae0696fc1df961da6c	585c6966b2673ec05a3054d086286c7574e8f81a80501990faaea28760eab37f	2407d79f2687af072976700ff02ab6e34c7f4e658256e21fcbc761c73948d36a	false
Someone.LineageClaim.soongMaker.sizeOf_spec	Continuity.Admission.LineageClaim.soongMaker.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	a11d14eb574f03ebebacd026605189cb23518a0712fb06b0e24424f24eee1ce4	9cfdd6a359c4e67ec101e47b36e07845527416f7c0248a4bb7c328de5bae68ff	cd64d11fbd97da0a6af773bfbf16ca93ce471e7d43798ea6d65ede7c53f41f8e	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.LineageClaim.toCtorIdx	Continuity.Admission.LineageClaim.toCtorIdx	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	57f1dcb6685937b4802e797de05a1644b6479adacbb79edaba4a301dd8d33077	8246c5ba8cfdec6c2d6c1d9397cd4449602bb8e35e98ee48e2dc36c906bab3a3	b3cca9aadc18293b3f1af8ffc798fe627b705a1220e59f52dcb97ddae9818255	true	AXIOM-FREE	9d045a88d14214797459ffab7c455309620cb57d4bba5e6a4df0c1c9a0cb15bf	05b4402c6e52a2c35e358def73c0fe6f7716cee9025b3bd726d70a2ffd20b40f	9d045a88d14214797459ffab7c455309620cb57d4bba5e6a4df0c1c9a0cb15bf	false
Someone.LineagePacket	Continuity.Admission.LineagePacket	inductive	someone/Someone.lean	formalization/Continuity/Admission.lean	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	true	AXIOM-FREE	-	-	-	false
Someone.LineagePacket._sizeOf_1	Continuity.Admission.LineagePacket._sizeOf_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	9374be0376135f983f5ab985932b43a49880eb4e07a0d4224af52feb37db0aeb	adf73eee5d9a326ede96a6763dfbab9e2c85e442eb79e44153fd730dce3661d5	ded621c2a1438c5965d74ef29f694d4fb344cb37a783878d2e2a5fe16c92f86f	true	AXIOM-FREE	07daab99464f128198182e6884b84dec9677fd8b2a5543bd6fe3dc9c625a29a2	2274d6952e7e7d27c184d08e6d5bdaf07c7ea1143e0492a62c92617b3e430129	7c8ef3c556b51d49135763e6770eec598c61ab40294e0fd925ca9ade06d583d4	false
Someone.LineagePacket._sizeOf_inst	Continuity.Admission.LineagePacket._sizeOf_inst	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	a5604150cd7c7ff71f0c27f16c1e689aee26bf5a3036adae17143cce6c72e8d7	c6309488c734c3e8202ad5580da627c26ec0626f14dc857a73a5d1cbce906f2f	a5604150cd7c7ff71f0c27f16c1e689aee26bf5a3036adae17143cce6c72e8d7	true	AXIOM-FREE	cb5bcee98b14353d638c5a3071ea3454115abd1f20728a96f2e2b18fd2644557	ca1694ef76da9141e37def6d798b3a2bbd9bee5988f8bf70af19678144738d0b	7d657a2d221f4c77073aa18bd9592d55207097bb9bc094fd8cb80e9f194a923e	false
Someone.LineagePacket.ancestor	Continuity.Admission.LineagePacket.ancestor	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	0568a243952d06c229ec75332d54f33e69ee77993c6e4bc00bd38c6a464b54fe	870aa349cce003c9da25f526196a5700e56dde47a579e1b7a8ee3dfb73ce528f	2d07b4e5d66ea9d4c1294e36323adf06d22121850cfae61afd04840983f1f3df	true	AXIOM-FREE	348fb5d18394e29620d9915d541dd3791f1af54733905c3573849335a5f48838	5c10f2ddfe7b3d4d1020ce07acb82207a364b5f1d2b3269d042f8a7385d4dfde	6ed6bffd782065f912ad83f00e2408933fbd2679eec8e830d953bba1d39835c4	false
Someone.LineagePacket.casesOn	Continuity.Admission.LineagePacket.casesOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	35b2392a99c0c320bdb67dd7a2931ba40209f890ac35e34c8417733df9f54bb9	dbee9129017751d70bb4b80282ee2d3fdc9ba02e4dc0db9a72086d9f6d355e1d	790572a7b343bb1407a9386d26c27c162b13865e722bb0e68b22f62f30728ac5	true	AXIOM-FREE	218a74f7c81e4639aa14b53111754dacb80ebb8289284c34087378fcca74ec8e	69c4964a2fba256156b60275f66e99abf3986e3988acfc3ec448a9719ce3cd91	8baa79cd30d1305df02303e695e545b2274f6b2e084bc0e296920b834b43db4f	false
Someone.LineagePacket.claim	Continuity.Admission.LineagePacket.claim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	baa845110dec159e606b206c374da785d1912431cf51ee8e15acb23303174380	3887417b625ba8f55de9692bc8a676b79782b0bb61e0f804135ad22f770067b8	9255d706717066dfd8f18804bc6a42ab6a348f27c4d5e0d65c7773c029cb598b	true	AXIOM-FREE	3110075aacbfe0049a4f8c97997f7d227d111076f1c13160dfb4dc183fcea254	fe836225b5ea3346c656e502abb964d1fe3f0d46cce31ebb801d9188243ca953	21f68671dd05ad1d8e426bfa22bda4d7ef9105fb9e1b437fa4c62b5c29f15a1e	false
Someone.LineagePacket.ctorIdx	Continuity.Admission.LineagePacket.ctorIdx	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	9374be0376135f983f5ab985932b43a49880eb4e07a0d4224af52feb37db0aeb	adf73eee5d9a326ede96a6763dfbab9e2c85e442eb79e44153fd730dce3661d5	ded621c2a1438c5965d74ef29f694d4fb344cb37a783878d2e2a5fe16c92f86f	true	AXIOM-FREE	26333e45e65671d5e8dbfeae4f1d7dd85f04a846502f45886e3f3db2ff01e463	1195b1a114b1c934c0eccd90c003988771f7e187f3acb053043e73d2a228c2ba	da82afc2fc972d96b6ad9eb6d807ec95f13932fd4011072beb1457dc561d4fc9	false
Someone.LineagePacket.mk	Continuity.Admission.LineagePacket.mk	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	f4b6c63ae270ceeefa8a4a33a24bf186da09b0226de8b3d881b4fb078eab7636	d6a537d788a0e9780506bc959365677d6ad1d3e7ddc45521cbf28c219b017f8d	a1206728552e83dcb55440a8b2c6253469a8e2c5e09e1374b5d24882da050687	true	AXIOM-FREE	-	-	-	false
Someone.LineagePacket.mk._flat_ctor	Continuity.Admission.LineagePacket.mk._flat_ctor	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	f4b6c63ae270ceeefa8a4a33a24bf186da09b0226de8b3d881b4fb078eab7636	d6a537d788a0e9780506bc959365677d6ad1d3e7ddc45521cbf28c219b017f8d	a1206728552e83dcb55440a8b2c6253469a8e2c5e09e1374b5d24882da050687	true	AXIOM-FREE	73dbde190df7c8b7fd7e43a0750ed45747d2fc2c6bb06db0da25f67e4bc1cece	1685e2bd0f76ef3aec93f0d4ad043726316504f06c2f906ba7778301d693b46d	bd091b37d2bc29473419faba2f7d5f2f4b0c9c50824d4d7b80c90a9687db4cbe	false
Someone.LineagePacket.mk.inj	Continuity.Admission.LineagePacket.mk.inj	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	ff96605f16a476c62a72d24cec492b3c96b1d44c5c1e8d7a223bfe8db7281ba4	b8e04cf28da61c16b686d98001861c0560e0227cd99af28fb59d0fc8e0bbc414	37428082e8f8ad5460f68229cb9426172f6b441682c6cde3b93866949da82161	true	AXIOM-FREE	3b7ad06abb93352b9e73d2a765278f293276996aa307895bb8b49d040ab7d07b	dd4eb6da992eb76f81a8b0ba62e6577d0ca6bd4bc9e06b11aade572e5b8f4135	b99b74933140726d8f6d42f3c36e936d1b52f6f9c42be6ee53b4d7a7c30764b7	false
Someone.LineagePacket.mk.injEq	Continuity.Admission.LineagePacket.mk.injEq	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	d24e307126a35a9fa823e272b3d347e00c4f7ad4913af5c60547520b6db269df	95f8965444c761c5aa72e4301ba795d6a0ff010c68e2897ac409cd43fcf228df	a2cbff1a21c3767a0c8164e609d6cad4524f46a208799514ff32099e409d03f4	true	[propext]	ef20e995566746901fecc2efb3033bf72559c67a76d17eb3631cc9019cfd4d22	e9cc79e14b757a6ff0ad3c51c964b86b830fff9dc1205632cd8cc018420acfae	cebb15217669f8fbcad518abdeedce2363709ffb7db7c2f8163fbe5f5bbed352	false
Someone.LineagePacket.mk.noConfusion	Continuity.Admission.LineagePacket.mk.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	f51be2257b1c1d8e12910f81f15a5ba0f0c2af1d97571c427a7a17c67c49e07d	82fcdb6577c405f8bdc4f0434a93f37a1ab758808fac1bdbea319fd7869fa602	21c40318f4b897ce22ae42fea332b9c7047d65133d05d55bdc0aec4ffcf7f146	true	AXIOM-FREE	8fc822a8a68cb4e4e3750ce89711f77b05ec3a6ee443828617be654d13c79c9a	753dd4fe25eadd19010ef10660d3d57fed65690399ad98ae44dec18f468b223f	e31dae7133d30125d89092267dad3e2a40a31c7dc900daf7cf400f6fdec23768	false
Someone.LineagePacket.mk.sizeOf_spec	Continuity.Admission.LineagePacket.mk.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	cc036127c18fe0da7b691dfb6cd769a90220d79554cf0fd8ea6e4c7db25d4efe	31616e9eafd15d0842bc301d6fd51988c1b4ee78459ee169d1a81fb24274885b	c7fa4339bc3973ebb0170acb9650503bcd00a3cdf3bf64781157e9ac887a9b2a	true	AXIOM-FREE	4b1fa74fd307e09353e117a5750a60256d64dddad7c1d4dc5e96b1b8d07457fe	7b976d3fadba088415068e575936973aff83aab5a2e03cb19109f6859c9b2be1	10c2bed9c2892057df8a22ae80488e9ae8506e4f3e98c4299f39fdf3e1f71384	false
Someone.LineagePacket.noConfusion	Continuity.Admission.LineagePacket.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	04b72585a6356e69caaf5f637792b30add770f8687d87b0e612fcb3d09823749	81b6c003b2d579c9dbfba519debb7cfee13f69b45d6788f01c7e156f4e429b76	d5a203e29439417696e39a8ec8773260dec04e8be14c17e377329d474f303e1f	true	AXIOM-FREE	8b2dfa3fe16813e577eef3d5e7f1775ed5f86f828dc294713494a1edfaef90db	cb12ddef5fbdc799f7ac0652b93229ba40429c15d18255c7137ee2f0dbe2729a	dec6ef677d8f5a61dc0aab56997d712db6fd34d5fea138137d432c8695a7d05c	false
Someone.LineagePacket.noConfusionType	Continuity.Admission.LineagePacket.noConfusionType	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	0a7c9f4985ff7e157db4e4be7be84a737e6bf87f09aeff0bcc0c8f5db1f784f1	4b3c965fa77d4d6cb7ecff73dc2764887f73cc915f24450d706419292d50a4bf	351266b509132c9464f8b21d8ef2981236d2ea3b23c31fe4f4c85c3f947f6c25	true	AXIOM-FREE	e520f87d44704a32cb55f620ddefebd859b8a0c9ce2700e6e3e67c75c2399541	54077a575a034cca3057ee8ff0df08705fcd8b0928eae4f2df276bb620ebd59e	1c9517c1a47199e3dbb19ce16e8f515949d44ec4df59224f4971c6416b8a0bd5	false
Someone.LineagePacket.proposed	Continuity.Admission.LineagePacket.proposed	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	0568a243952d06c229ec75332d54f33e69ee77993c6e4bc00bd38c6a464b54fe	870aa349cce003c9da25f526196a5700e56dde47a579e1b7a8ee3dfb73ce528f	2d07b4e5d66ea9d4c1294e36323adf06d22121850cfae61afd04840983f1f3df	true	AXIOM-FREE	ef2f10a9f42766c49eb0e33c5f9a19ae6633c136f261f1fd538ab32e9df48956	1580ca80572f88dddcf33040489b621890444bf06c39949445ce780dce7abb99	d15ab299716ed1f4f65f19bfc0ae9d20570c40c50f1ab9aeef463675f7caf7e6	false
Someone.LineagePacket.rec	Continuity.Admission.LineagePacket.rec	recursor	someone/Someone.lean	formalization/Continuity/Admission.lean	f767d57f9f7e8a046364c455ec5e2071f348fca12ed4b33cd3d01550b36cdf74	65489293fe6320c650de7582b6c69952ae4a7b4975a60a98b83ef3b5687eb889	3b6ae8a5a83c3bfba92d41d23501d531314f8d206ef7ce4a9c269e14871e849f	true	AXIOM-FREE	-	-	-	false
Someone.LineagePacket.recOn	Continuity.Admission.LineagePacket.recOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	35b2392a99c0c320bdb67dd7a2931ba40209f890ac35e34c8417733df9f54bb9	dbee9129017751d70bb4b80282ee2d3fdc9ba02e4dc0db9a72086d9f6d355e1d	790572a7b343bb1407a9386d26c27c162b13865e722bb0e68b22f62f30728ac5	true	AXIOM-FREE	b90fd6aa19fe2ac9e8b0c713b24f86a78efd421e6f50331fa0fae921a3f31cf8	897aa31f7ea47e085c0d7cf5dabb5a1384796211294047d67856d65cd4623152	11081b2bbb45c0840d06412cb22215ccac59c9255ac9838b1c7483c274fa88f9	false
Someone.MagiTriad	Continuity.Admission.MagiTriad	inductive	someone/Someone.lean	formalization/Continuity/Admission.lean	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	true	AXIOM-FREE	-	-	-	false
Someone.MagiTriad._sizeOf_1	Continuity.Admission.MagiTriad._sizeOf_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	2b7bff512cf4753a5d3d73b13cd96008c60c1515af1e1808218ffc1775a83bc4	5b1d27a07584f437bb364234edc662bf4f456f0c16195c13c1a9caa094775286	944ad00f5a1d3c93826a3fd31e1295986580843ff5f269525d1c4f2f6d22122d	true	AXIOM-FREE	48acfbdee81f37f9ef50c54b259dfe7979eb83d9d536c632cc2cfad4561aea5a	c2d2d9121e2a8177d3622514cb9b2fb3f812e56ab300ca88ab8e56819b1f0373	8bd890e5d7311e6f2928bfa9860bd7b13cb0807ecc18096ce34f8160fbd84994	false
Someone.MagiTriad._sizeOf_inst	Continuity.Admission.MagiTriad._sizeOf_inst	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	9535e5be9a9d3350cdee5bb5c5abd815aa4bf43dbc616d0050f7b23f77ce8940	383d3d07b9aa70f29d9b9222df711a664b1096c53651ccf415d4ee76d54b1ee9	9535e5be9a9d3350cdee5bb5c5abd815aa4bf43dbc616d0050f7b23f77ce8940	true	AXIOM-FREE	32a58a6035d91ca3905fb1a2a4dec406752e59639499a75cf505cd5f31f2784f	fd96b33574452be11231747bd704497cf7d69b2831935ba16810d252ba9056ee	26d7428e588a5f6cfc71121104c430ad8905f288e3ff0da038dda304516da12e	false
Someone.MagiTriad.balthasar	Continuity.Admission.MagiTriad.balthasar	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	9678df8368244eee6bbe17a6ddd807219cd20824cf2c89bf66dbe0972074a31b	4eed461b61a111027542546ecc81cbba7769d2696d8c654f4bc9f0924ffe65c6	75b2b4878d25a7f79fa078ecef8b332408c044ba56a3bf3c92fb73db3cc70685	true	AXIOM-FREE	7bb33deeb92f1346ae9ba7c1420381d11859e45fb95f2700292960b7c210d09c	ae4736d70633499daabc14d330a8bc14c2ea2df93ec75db1fc0879f92dfa67e8	60282297a0419afa2079a0713a98bcb9ccac47d5178552a86a5c04fa3e6919b1	false
Someone.MagiTriad.casesOn	Continuity.Admission.MagiTriad.casesOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	c18eb36ea8bea25eed5ca44df3b5e5c3e9df494e878c02bc67276b66a26184df	8cfdd2e586e55f7131dde85d3d6f419023592ca271faaaf9d666dbd70442f855	a5aef57d765f7662f4cc0cb7d9569a6c268f8e573c8a523efa0eb0a70212a14d	true	AXIOM-FREE	0939b62e42250607d97ec0ffbb2b527bb3d65d712bd24d6798b5e815d9677643	7f2a1722871c6ff910f4900ceeccf7dfe3d33dfff010ef5d1ef45b98ff9bf347	619adb8014147fb157804a7f7cc8d841a0257115bc31acde97464eda50ac11a5	false
Someone.MagiTriad.casper	Continuity.Admission.MagiTriad.casper	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	9678df8368244eee6bbe17a6ddd807219cd20824cf2c89bf66dbe0972074a31b	4eed461b61a111027542546ecc81cbba7769d2696d8c654f4bc9f0924ffe65c6	75b2b4878d25a7f79fa078ecef8b332408c044ba56a3bf3c92fb73db3cc70685	true	AXIOM-FREE	2c7ca13b6ef19d652566ebdcc1d50e6c896949790e9ab0be1570db96e6baf368	e01ee83fb3a74462a41af9f73cd4788a1eba437440a9f78b93cfa13490117645	753bd96e98753daeca19d0da573906062cf0dbf60f23852111dcd1627c376d7e	false
Someone.MagiTriad.ctorIdx	Continuity.Admission.MagiTriad.ctorIdx	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	2b7bff512cf4753a5d3d73b13cd96008c60c1515af1e1808218ffc1775a83bc4	5b1d27a07584f437bb364234edc662bf4f456f0c16195c13c1a9caa094775286	944ad00f5a1d3c93826a3fd31e1295986580843ff5f269525d1c4f2f6d22122d	true	AXIOM-FREE	e3c425c793637fd13fde05d4726f5ce6c92bda376378fb58c9432ec20679ea44	187ad09406f1cc4c06f4f42eccb63fe445efffb2f3c3cac5bec1043a793dfdf5	c253536f0de15879f169bef897b228b8f5f3158bb203db5aa8c0491f407fa423	false
